event_id,event_date,fighter_a,fighter_b,winner,method,round
1903,2023-11-04,Julissa Alejandra Guzman,Ramla Ali,,,
1903,2023-11-04,Adrian Curiel Dominguez,Sivenathi Nontshinga,,,
1903,2023-11-04,Michal Cieslak,Tommy McCarthy,,,
1903,2023-11-04,Brandon Moore,Robert Simms,,,
1903,2023-11-04,Edward Vazquez,Joe Cordina,,,
1903,2023-11-04,Angel Rebollar,Omar Rosario,,,
1903,2023-11-04,Anabel Ortiz,Yokasta Valle,,,
1903,2023-11-04,Lindolfo Delgado,Luis Hernandez Ramos,,,
1903,2023-11-04,Jesus Escalera,Jonathan Guidry,,,
1903,2023-11-04,Cassius Chaney,Trevor Bryan,,,
1903,2023-11-04,Adam Lopez,Giovannie Gonzalez,,,
1903,2023-11-04,Ilunga Makabu,Noel Gevor,,,
1903,2023-11-04,Henry Lebron,William Foster III,,,
1903,2023-11-04,Isaiah Wise,Javier Martinez,,,
1903,2023-11-04,Diego Torres Nunez,Raymond Muratalla,,,
1903,2023-11-04,Efe Ajagba,Joe Goodall,,,
1903,2023-11-04,Antonio Mireles,Skylar Lacy,,,
1936,2023-11-07,Miyo Yoshida,Shurretta Metcalf,,,
1936,2023-11-07,Isis Vargas Perez,Mikiah Kreps,,,
1936,2023-11-07,Jamel Herring,Nicholas Molina,,,
1935,2023-11-09,Brian Ceballo,Kenneth McNeil,,,
1935,2023-11-09,Gor Yeritsyan,Luis Alberto Veron,,,
1935,2023-11-09,Frederic Julan,Umar Dzambekov,,,
1935,2023-11-09,Cain Sandoval,Wesley Ferrer,,,
1934,2023-11-10,Callum Walsh,Ismael Villarreal,,,
1934,2023-11-10,Jonathan Exequiel Vergara,Tommy Welch,,,
1934,2023-11-10,Bradley Davies,Roman Fury,,,
1934,2023-11-10,Lerrone Richards,Mickey Ellison,,,
1934,2023-11-10,Harlem Eubank,Timo Schwarzkopf,,,
1919,2023-11-11,Konrad Czajkowski,Owen Rees,,,
1919,2023-11-11,Ben Rees,Sadaam Moamed da Silva Caetano,,,
1919,2023-11-11,Jesus Lobeto,Jimmy Sains,,,
1919,2023-11-11,Ewan McKenzie,Ishmael Davis,,,
1919,2023-11-11,Grant Dennis,Mark Dickinson,,,
1919,2023-11-11,Calum French,Jeff Ofori,,,
1919,2023-11-11,Cameron Vuong,John Henry Mosquera,,,
1919,2023-11-11,Jose Sanmartin,Shabaz Masoud,,,
1919,2023-11-11,Albert Bell,Jayson Velez,,,
1919,2023-11-11,Irma Garcia,Stephanie Silva,,,
1924,2023-11-12,Ernesto Mercado,Jeremia Nakathila,,,
1922,2023-11-15,Ivan Alvarez,Steven Butler,,,
1922,2023-11-15,Miguel Madueno,Steve Claggett,,,
1922,2023-11-15,Abdullah Mason,Jose Cardenas,,,
1922,2023-11-15,Troy Isley,Vladimir Hernandez,,,
1908,2023-11-16,Jimmy Kilrain Kelly,Juan Jose Velasco,,,
1908,2023-11-16,Jerry Perez,Justin Pauldo,,,
1908,2023-11-16,Guido Emmanuel Schramm,Johan Gonzalez,,,
1908,2023-11-16,Abdullah Mason,Jose Cardenas,,,
1908,2023-11-16,Troy Isley,Vladimir Hernandez,,,
1908,2023-11-16,Floyd Diaz,Max Ornelas,,,
1908,2023-11-16,Brian Norman Jr,Quinton Randall,,,
1901,2023-11-17,Brandon Mendoza,Emiliano Vargas,,,
1901,2023-11-17,Emanuel Navarrete,Robson Conceicao,,,
1901,2023-11-17,Edwin de Los Santos,Shakur Stevenson,,,
1901,2023-11-17,Julio Alamos,Meiirim Nursultanov,,,
1901,2023-11-17,Bakhodir Jalolov,Chris Thompson,,,
1901,2023-11-17,Carlos Cuadras,Pedro Guevara,,,
1906,2023-11-18,Callum Thompson,Joshua Ocampo,,,
1906,2023-11-18,Efstathios Antonas,Tion Gibbs,,,
1906,2023-11-18,Dylan Cheema,Robin Zamora,,,
1906,2023-11-18,Nathaniel Collins,Zak Miller,,,
1906,2023-11-18,Darwing Martinez,Nyall Berry,,,
1906,2023-11-18,Brad Foster,Rhys Edwards,,,
1906,2023-11-18,Ema Kozin,Hannah Rankin,,,
1906,2023-11-18,Dylan Bregeon,Richard Riakporhe,,,
1906,2023-11-18,Ekow Essuman,Harry Scarff,,,
1906,2023-11-18,Michael Webster,Solomon Dacres,,,
1906,2023-11-18,Liam Davies,Vincenzo La Femina,,,
1906,2023-11-18,Adam Azim,Franck Petitjean,,,
1906,2023-11-18,Isaac Dogboe,Nick Ball,,,
1906,2023-11-18,Matteo Signani,Tyler Denny,,,
1906,2023-11-18,Denzel Bentley,Nathan Heaney,,,
1883,2023-11-19,Gonzalo Fuenzalida,Marc Castro,,,
1883,2023-11-19,Jonathan Rodriguez,Khalid Yafai,,,
1883,2023-11-19,Erika Cruz Hernandez,Mayerlin Rivas,,,
1883,2023-11-19,Diego Pacheco,Marcelo Esteban Coceres,,,
1938,2023-11-22,Mark Schleibs,Shamal Ram Anuj,,,
1938,2023-11-22,Amber Amelia,Natasha Kurene,,,
1938,2023-11-22,Jason Fawcett,Jordan Martin,,,
1938,2023-11-22,Brandon Grach,Liam Talivaa,,,
1938,2023-11-22,Joel Pavlides,Mounir Fathi,,,
1938,2023-11-22,Issac Hardman,Troy Coleman,,,
1938,2023-11-22,Dylan Biggs,Nikita Tszyu,,,
1941,2023-11-24,Natty Ngwenya,Ryan Labourn,,,
1941,2023-11-24,Cristina Navarro,Kristina O'Hara,,,
1941,2023-11-24,Ben Fail,Nikola Stoyanov,,,
1941,2023-11-24,Segolene Lefebvre,Tysie Gallagher,,,
1941,2023-11-24,Fernando Mosquera,Khalid Ali,,,
1941,2023-11-24,Florin Cardos,Liam Williams,,,
1941,2023-11-24,Billy Allington,Henry Turner,,,
1941,2023-11-24,Artjoms Ramlavs,Mark Chamberlain,,,
1857,2023-11-25,Giorgio Visioli,Lee Anthony Sibley,,,
1857,2023-11-25,Juan Felix Gomez,Salvador Jimenez,,,
1857,2023-11-25,Gustave Tamba,Jose Luis Navarro Jr,,,
1857,2023-11-25,John Cooney,Liam Gaynor,,,
1857,2023-11-25,Emmet Brennan,Jamie Morrissey,,,
1857,2023-11-25,Ariak Marutjan,Uisma Lima,,,
1857,2023-11-25,Kevin Lerena,Senad Gashi,Kevin Lerena,decision_unanimous,12
1857,2023-11-25,Costin Ion,Zelfa Barrett,,,
1857,2023-11-25,Lucy Wildheart,Skye Nicolson,,,
1857,2023-11-25,Dan Garber,Thomas Carty,,,
1857,2023-11-25,Danny Ball,Paddy Donovan,,,
1857,2023-11-25,Gary Cully,Reece Mould,,,
1857,2023-11-25,Daniel Blancas,Raiko Santana,,,
1857,2023-11-25,Chantelle Cameron,Katie Taylor,,,
1857,2023-11-25,Muhammadkhuja Yaqubov,Pablo Vicente,,,
1857,2023-11-25,Alexis Salazar,Vito Mielnicki Jr,,,
1857,2023-11-25,Curmel Moton,Hunter Turbyfill,,,
1857,2023-11-25,Michel Rivera,Sergey Lipinets,,,
1914,2023-11-26,Hector Luis Garcia,Lamont Roach,,,
1914,2023-11-26,Shohjahon Ergashev,Subriel Matias,,,
1914,2023-11-26,Jermall Charlo,Jose Benavidez Jr,,,
1914,2023-11-26,David Benavidez,Demetrius Andrade,,,
1943,2023-11-29,Marcelino Nicolas Lopez,Tarik Zaina,,,
1943,2023-11-29,Farid Ngoga,Marques Valle,,,
1943,2023-11-29,Jorge Castaneda,Orlando Gonzalez,,,
1931,2023-12-01,Maicol Velazco,Royston Barney-Smith,,,
1931,2023-12-01,Israel Duffus,Oronzo Birardi,,,
1931,2023-12-01,Umar Khan,Yin Caicedo,,,
1931,2023-12-01,Lucie Sedlackova,Raven Chapman,,,
1931,2023-12-01,Michal Boloz,Moses Itauma,,,
1931,2023-12-01,Carlos Perez,Sam Noakes,,,
1931,2023-12-01,Brad Strand,Joshua John,,,
1931,2023-12-01,Bohdan Myronets,Nathan Gorman,,,
1931,2023-12-01,Chloe Watson,Justine Lallemand,,,
1931,2023-12-01,Emiliano Marsili,Gavin Gwynne,,,
1931,2023-12-01,Derrieck Cuevas,Marlon Aguas,,,
1931,2023-12-01,Luis Coria,Omar Salcido Gamez,,,
1918,2023-12-02,Ismael Barroso,Ohara Davies,,,
1918,2023-12-02,Jerome Pampellone,Rogelio Medina Luna,,,
1918,2023-12-02,Desley Robinson,Lani Daniels,,,
1918,2023-12-02,Chandni Mehra,Mea Motu,,,
1918,2023-12-02,Alfonso Blanco,Milan Prat,,,
1918,2023-12-02,Bilel Jkitou,Michel Marcano,,,
1918,2023-12-02,Lenar Perez,Vladimir Reznicek,,,
1918,2023-12-02,Angel Emilov,Fearghus Quinn,,,
1918,2023-12-02,Gerard Hughes,Ruadhan Farrell,,,
1918,2023-12-02,Felix Sturm,Sukru Altay,,,
1918,2023-12-02,Emmanuel Buttigieg,Mario Oliveira,,,
1918,2023-12-02,Jose Angel Napoles,Sofiane Oumiha,,,
1918,2023-12-02,Abraham Gabriel Buonarrigo,Kevin Lele Sadjo,,,
1918,2023-12-02,Cameron Vuong,Michal Dufek,,,
1918,2023-12-02,Sam Maxwell,Sean McComb,,,
1918,2023-12-02,Mario Gutierrez,Ramon Nicanor Quiroga,,,
1918,2023-12-02,Ian Green,Vaughn Alexander,,,
1918,2023-12-02,Antonio Perez,Haskell Rhodes,,,
1918,2023-12-02,Caoimhin Agyarko,Troy Williamson,,,
1918,2023-12-02,Lewis Crocker,Tyrone McKenna,,,
1918,2023-12-02,Olanrewaju Durodola,Ryan Rozicki,,,
1918,2023-12-02,Jordan Gill,Michael Conlan,,,
1918,2023-12-02,Darius Fulghum,Pachino Hill,,,
1918,2023-12-02,Joshua Conley,Shane Mosley Jr,,,
1918,2023-12-02,Floyd Schofield,Ricardo Lopez,,,
1913,2023-12-03,Oscar Duarte Jurado,Ryan Garcia,,,
1932,2023-12-08,Jeremy Hill,Leonardo Padilla,,,
1932,2023-12-08,Kevin Hayler Brown,Marcos Leonardo Jimenez,,,
1932,2023-12-08,Abass Baraou,Hugo Noriega,,,
1932,2023-12-08,Euri Cedeno,Yoanki Urrutia,,,
1910,2023-12-09,Andrew Moloney,Judy Flores,,,
1910,2023-12-09,Evgeny Tishchenko,Leon Harth,,,
1910,2023-12-09,Ryad Merhy,Tony Yoka,,,
1910,2023-12-09,Damian Knyba,Michael Polite Coffie,,,
1910,2023-12-09,George Acosta,Richard Medina,,,
1910,2023-12-09,Francisco Daniel Veron,Jahi Tucker,,,
1910,2023-12-09,Isaac Avelar,Mark Magsayo,,,
1910,2023-12-09,Delante Johnson,Jimerr Espinosa,,,
1910,2023-12-09,Keith Hunter,Rohan Polanco,,,
1910,2023-12-09,Beatriz Ferreira,Destiny Jones,,,
1910,2023-12-09,Curtis Harper,Richard Torrez Jr,,,
1910,2023-12-09,Bruce Carrington,Jason Sanchez,,,
1907,2023-12-10,Amari Jones,Quilisto Madera,,,
1907,2023-12-10,Ebanie Bridges,Miyo Yoshida,,,
1907,2023-12-10,Andy Cruz,Jovanni Straffon,,,
1907,2023-12-10,Jorge Fortea,Xander Zayas,,,
1907,2023-12-10,Liam Paro,Montana Love,,,
1907,2023-12-10,Rafael Espinoza,Robeisy Ramirez,,,
1907,2023-12-10,Devin Haney,Regis Prograis,,,
1907,2023-12-10,Akihiro Kondo,Zhankosh Turarov,,,
1907,2023-12-10,Dmytro Fedas,Lewis Edmondson,,,
1907,2023-12-10,Francesca Hennessy,Lucrecia Belen Arrieta,,,
1907,2023-12-10,Michael McKinson,Musah Lawson,,,
1907,2023-12-10,Lee Cutler,Obi Egbunike,,,
1907,2023-12-10,Lauren Price,Silvia Bortot,,,
1907,2023-12-10,Kingsley Egbunike,Lee Cutler,,,
1907,2023-12-10,Chris Billam-Smith,Mateusz Masternak,,,
1907,2023-12-10,Ben Whittaker,Stiven Leonetti Dredhaj,,,
1950,2023-12-13,Dominic Valle,Jenel Lausa,,,
1950,2023-12-13,Najee Lopez,Yildo Depestre,,,
1950,2023-12-13,Clarence Booth,Kelvin Davis,,,
1948,2023-12-14,Batyrzhan Jukembayev,Mohamed Mimoune,,,
1948,2023-12-14,Dionardo Minor,Tervel Pulev,,,
1948,2023-12-14,Andrzej Wawrzyk,Kubrat Pulev,,,
1948,2023-12-14,Cameron Krael,Luke Santamaria,,,
1942,2023-12-15,Irving Macias,Ricardo Ruvalcaba,,,
1942,2023-12-15,Eric Priest,Paul Mendez,,,
1942,2023-12-15,Jose Tito Sanchez,Walter Santibanes,,,
1942,2023-12-15,Jerson Ortiz,Jorge Chavez,,,
1942,2023-12-15,Ibrahim Balla,Youssef Dib,,,
1942,2023-12-15,Liam Pope,Vegas Larfield,,,
1942,2023-12-15,Sam Goodman,Zhong Liu,,,
1942,2023-12-15,Jackson Jon England,Liam Wilson,,,
1942,2023-12-15,Christian Mazzon,Khalil El Harraz,,,
1942,2023-12-15,Giovanni Rossetti,Samuel Nmomah,,,
1942,2023-12-15,Jose Macias Enriquez,Samir Ziani,,,
1942,2023-12-15,Elijah Flores,Javier Mayoral,,,
1942,2023-12-15,Livan Navarro,Yoenis Tellez,,,
1879,2023-12-16,Joshua Temple,Lorenzo Medina,,,
1879,2023-12-16,Franchon Crews Dezurn,Shadasia Green,,,
1879,2023-12-16,Andre August,Jake Paul,,,
1879,2023-12-16,Fouad El Massoudi,Tursynbay Kulakhmet,,,
1879,2023-12-16,Andrei Dascalu,Angelo Emilov,,,
1879,2023-12-16,Mohamed El Marcouchi,Sandor Martin,,,
1879,2023-12-16,Jessica Nery Plata,Sarah Bormann,,,
1879,2023-12-16,Tom Welland,Yuri Zanoli,,,
1879,2023-12-16,Ben Marksby,Kurt Jackson,,,
1879,2023-12-16,Mykhailo Sovtus,Travis Waters,,,
1879,2023-12-16,Dan Toward,Nikolas Dzurnak,,,
1879,2023-12-16,Josh Kelly,Placido Ramirez,,,
1879,2023-12-16,Edgar Ortiz Jr,Joe McGrail,,,
1879,2023-12-16,Angel Antonio Contreras,Michael Angeletti,,,
1879,2023-12-16,Arturo Popoca,Carlos Mujica,,,
1879,2023-12-16,Gordie Russ Ii,Junaid Bostan,,,
1879,2023-12-16,Cruse Stewart,Kyrone Davis,,,
1879,2023-12-16,Tsendbaatar Erdenebat,Yohan Vasquez,,,
1879,2023-12-16,Alberto Puello,Ector Madera,,,
1879,2023-12-16,Angelino Cordova,Julio Cesar Martinez,,,
1879,2023-12-16,Andre Berto,Robert Gurrero,,,
1879,2023-12-16,Jarico O'Quinn,Peter McGrail,,,
1937,2023-12-17,Galal Yafai,Rocco Santomauro,,,
1937,2023-12-17,Kevin Gonzalez,Murodjon Akhmadaliev,,,
1937,2023-12-17,Chris Colbert,Jose Valenzuela,,,
1937,2023-12-17,David Morrell,Sena Agbeko,,,
1937,2023-12-17,Jesse Rodriguez,Sunny Edwards,,,
1957,2023-12-20,Flora Loga,Mariah Turner,,,
1957,2023-12-20,Cole Smith,Matt Floyd,,,
1957,2023-12-20,Max McIntyre,Tangiariki Mauri,,,
1957,2023-12-20,Conor Wallace,Mose Auimatagi Jr,,,
1912,2023-12-23,Frank Sanchez,Junior Fa,,,
1912,2023-12-23,Filip Hrgovic,Mark de Mori,,,
1912,2023-12-23,Ellis Zorro,Jai Opetaia,Jai Opetaia,ko,1
1912,2023-12-23,Agit Kabayel,Arslanbek Makhmudov,Agit Kabayel,tko,4
1912,2023-12-23,Daniel Dubois,Jarrell Miller,,,
1912,2023-12-23,Dmitrii Bivol,Lyndon Arthur,,,
1912,2023-12-23,Deontay Wilder,Joseph Parker,,,
1912,2023-12-23,Anthony Joshua,Otto Wallin,,,
1923,2023-12-26,Andy Hiraoka,Sebastian Diaz,,,
1923,2023-12-26,Mario Diaz,Yoshiki Takei,,,
1923,2023-12-26,John Paul Gabunilas,Kanamu Sakama,,,
1923,2023-12-26,Kazuki Anaguchi,Seiya Tsutsumi,,,
1923,2023-12-26,Marlon Tapales,Naoya Inoue,,,
1717,2023-12-31,Hayato Tsutsumi,Luis Moncion Ventura,,,
1717,2023-12-31,Daigo Higa,Navapon Khaikanha,,,
1717,2023-12-31,Josber Perez,Kazuto Ioka,,,
1717,2023-12-31,Kosuke Saka,Yoshimitsu Kimura,,,
1717,2023-12-31,Oleksandr Usyk,Tyson Fury,,,
1961,2024-01-04,Colby Madison,Gurgen Hovhannisyan,,,
1959,2024-01-06,Elias Diaz,Raul Curiel,,,
1959,2024-01-06,Arnold Barboza Jr,Xolisani Ndongeni,,,
1945,2024-01-07,Ismael Barroso,Ohara Davies,,,
1945,2024-01-07,Fredrick Lawson,Vergil Ortiz Jr,,,
1967,2024-01-12,Mayumi Nakano,Riyuna Yoshikawa,,,
1967,2024-01-12,Ji Hyun Park,Mizuki Hiruta,,,
1967,2024-01-12,Mika Iwakawa,Sumire Yamanaka,,,
1967,2024-01-12,Eri Matsuda,Yuko Kuroki,,,
1967,2024-01-12,Anthony Yigit,Jamshid Nazari,,,
1967,2024-01-12,Constantino Nanga,Mickey Ellison,,,
1967,2024-01-12,Ardin Diale,Christian Carlo,,,
1967,2024-01-12,Adam Kipenga,Quadir Albright,,,
1967,2024-01-12,Atif Oberlton,Cleotis Pendarvis,,,
1946,2024-01-13,Dianxing Zhu,Richard Garde,,,
1946,2024-01-13,Olimjon Nazarov,Wulan Tuolehazi,,,
1946,2024-01-13,Bader Samreen,Jeff Ofori,,,
1946,2024-01-13,Lunga Sitemela,Moussa Gholam,,,
1946,2024-01-13,Elizabeth Oshoba,Michela Braga,,,
1946,2024-01-13,Felice Moncelli,Oliver Meng,,,
1946,2024-01-13,Ilias Essaoudi,Ronny Gabel,,,
1946,2024-01-13,Fabiana Bytyqi,Tina Rupprecht,,,
1946,2024-01-13,Dylan Price,Gilberto Mendoza,,,
1946,2024-01-13,Cecil McCalla,Denis Douglin,,,
1946,2024-01-13,Imam Khatev,Joaquin Murrieta Lucio,,,
1946,2024-01-13,Joey Dawejko,Malik Titus,,,
1946,2024-01-13,Christopher Gurrero,Sergio Garcia Herrera,,,
1946,2024-01-13,Dragan Lepei,Mehmet Unal,,,
1888,2024-01-14,Jason Moloney,Saul Sanchez,,,
1888,2024-01-14,Christian Mbilli,Rohan Murdock,,,
1888,2024-01-14,Artur Beterbiev,Callum Smith,,,
1971,2024-01-17,Ezequiel Borrero,Jaycob Gomez,,,
1970,2024-01-18,Cristian Baez,Freudis Rojas,,,
1970,2024-01-18,Luis Feliciano,Mykquan Williams,,,
1974,2024-01-19,David Cuellar Contreras,Pablo Ariel Gomez,,,
1974,2024-01-19,Adam Yahaya,Mikie Tallon,,,
1974,2024-01-19,Jack Massey,Steve Eloundou-Ntere,,,
1974,2024-01-19,Aaron McKenna,Linus Udofia,,,
1940,2024-01-20,Jess Rhey Waminal,Mikito Nakano,,,
1940,2024-01-20,Reo Saito,Ryo Nakai,,,
1940,2024-01-20,Joseph Ambo,Kenji Fujita,,,
1940,2024-01-20,Rene Mark Cuarto,Shokichi Iwata,,,
1940,2024-01-20,Masahiro Suzuki,Roldan Aldea,,,
1940,2024-01-20,Adam Yahaya,Mikie Tallon,,,
1940,2024-01-20,Germaine Brown,Mark Jeffers,,,
1940,2024-01-20,Stephen Clarke,Vasif Mamedov,,,
1940,2024-01-20,Jack Massey,Steve Eloundou Ntere,,,
1940,2024-01-20,Aaron McKenna,Linus Udofia,,,
1940,2024-01-20,Aaron McKenna,Mickey Ellison,,,
1940,2024-01-20,Karriss Artingstall,Lila Dos Santos Furtado,,,
1940,2024-01-20,Jack Cullen,Zak Chelli,,,
1940,2024-01-20,Mikaela Mayer,Natasha Jonas,,,
1952,2024-01-23,Luis Robles Pacheco,Tenshin Nasukawa,,,
1952,2024-01-23,Artem Dalakian,Seigo Yuri Akui,,,
1952,2024-01-23,Carlos Canizales,Kenshiro Teraji,,,
1976,2024-01-25,Marcos Gonzalez Barraza,Steve Claggett,,,
1976,2024-01-25,Mary Spencer,Sonya Dreiling,,,
1976,2024-01-25,Albert Ramirez,Artur Ziyatdinov,,,
1975,2024-01-26,Billi Facundo Godoy,Erik Bazinyan,,,
1975,2024-01-26,Kenshin Hosokawa,Ronnie Baldonado,,,
1975,2024-01-26,Froilan Saludar,Keita Kurihara,,,
1975,2024-01-26,Arvin Magramo,Christian Araneta,,,
1975,2024-01-26,Jonathan Ramirez Casas,Jorge Mata Cuellar,,,
1960,2024-01-27,Dzmitry Asanau,Zsolt Osadan,,,
1960,2024-01-27,Leon Bauer,Timo Rost,,,
1960,2024-01-27,Anaelle Angerville,Sheila Martinez,,,
1960,2024-01-27,Bohdan Shtonda,Ermal Hadribeaj,,,
1960,2024-01-27,Artjom Spatar,Leli Buttigieg,,,
1960,2024-01-27,Darwing Martinez,Kurt Walker,,,
1960,2024-01-27,Giorgio Visoli,Samuel Pikire,,,
1960,2024-01-27,Conah Walker,Lloyd Germain,,,
1960,2024-01-27,Jackson Chauke,Quaise Khademi,,,
1960,2024-01-27,Paddy Donovan,Williams Andres Herrera,,,
1960,2024-01-27,Cheavon Clarke,Tommy McCarthy,,,
1960,2024-01-27,Jose Felix,Lewis Crocker,,,
1960,2024-01-27,Gregory Morales,Ronal Ron,,,
1960,2024-01-27,Alan Picasso Romero,Erik Ruiz,,,
1960,2024-01-27,Jose Perez,Omar Cande Trinidad,,,
1960,2024-01-27,Alantez Fox,Darius Fulghum,,,
1944,2024-01-28,Christina Cruz,Gabriela Fundora,,,
1944,2024-01-28,Oscar Collazo,Reyneris Gutierrez,,,
1944,2024-01-28,Jaime Munguia,John Ryder,,,
1944,2024-01-28,Milan Prat,Suleiman Jafaru,,,
1944,2024-01-28,Hassan Amzile,Mohamed Suleiman Kartoum,,,
1944,2024-01-28,Gemma Ruegg,Mailys Gangloff,,,
1944,2024-01-28,Brandon Glanton,Emil Markic,,,
1963,2024-02-01,Christopher Pearson,Trevor McCumby,,,
1963,2024-02-01,Antonio Moran,Romero Duno,,,
1963,2024-02-01,Angelo Leo,Mike Plania,,,
1963,2024-02-01,Giovanni Gutierrez,Luis Lebron,,,
1984,2024-02-02,Deandre Ware,Patrice Volny,,,
1984,2024-02-02,Courtney Pennington,Custio Clayton,,,
1984,2024-02-02,Giovanni Gutierrez,Luis Lebron,,,
1984,2024-02-02,Benigno Aguilar,Corey Marksman,,,
1984,2024-02-02,Dainier Pero,Joe Jones,,,
1984,2024-02-02,Jasmine Artiga,Nancy Franco,,,
1984,2024-02-02,Kandi Wyatt,Maricela Cornejo,,,
1984,2024-02-02,Julian Smith,Orestes Velazquez,,,
1984,2024-02-02,Ashton Sylve,Estivan Falcao,,,
1939,2024-02-03,Leo Bercier,Stephen Towncel,,,
1939,2024-02-03,Derek Perez,Ryan Reber,,,
1939,2024-02-03,Albert Inclan,Chris Garcia,,,
1939,2024-02-03,Justin Street,Matt Russo,,,
1939,2024-02-03,Darrick Gates,Edgard Plazaola,,,
1939,2024-02-03,Justin Ibarrola,Landon Williams,,,
1939,2024-02-03,Bob Brents,Leonardo Perdomo,,,
1939,2024-02-03,Christine Vicens,Sydney Smith,,,
1939,2024-02-03,Alberto Blas,Frank Alvarez,,,
1939,2024-02-03,Isaac Doolittle,John Michael Escoboza,,,
1939,2024-02-03,Bryan Duran,Louie Lopez,,,
1939,2024-02-03,Bryce Henry,Robbie Peralta,,,
1939,2024-02-03,Austin Trout,Luis Palomino,,,
1939,2024-02-03,Alvin Camique,Hiroto Yashiro,,,
1939,2024-02-03,Goki Kobayashi,Yuri Kanaya,,,
1939,2024-02-03,Jacob Bank,Ronny Landaeta,,,
1939,2024-02-03,Ayato Hiromoto,Ryusei Kawaura,,,
1939,2024-02-03,Francesca Hennessy,Laura Belen Valdebenito,,,
1939,2024-02-03,Alejandro Avalos,Jimmy Sains,,,
1939,2024-02-03,Jeamie Tshikeva,Kostiantyn Dovbyshchenko,,,
1939,2024-02-03,Andrew Buchanan,George Liddard,,,
1939,2024-02-03,Caroline Dubois,Miranda Reyes,,,
1939,2024-02-03,Juan Gerardo Osuna,Khalil Coe,,,
1939,2024-02-03,Ben Whittaker,Khalid Graidia,,,
1939,2024-02-03,Dmytro Bezus,Johnny Fisher,,,
1939,2024-02-03,Armel Mbumba,Austin Williams,,,
1939,2024-02-03,Adam Azim,Enock Poulsen,,,
1939,2024-02-03,Armel Mbumba-Yassa,Austin Williams,,,
1939,2024-02-03,Conor Benn,Peter Dobson,,,
1939,2024-02-03,Dan Azeez,Joshua Buatsi,,,
1939,2024-02-03,Angel Gonzalez,Christian Robles,,,
1939,2024-02-03,Alejandro Paulino,D'Angelo Keyes,,,
1939,2024-02-03,Chordale Booker,Greg Vendetti,,,
1939,2024-02-03,Kenia Stephanie Enriquez,Maria Salinas,,,
1939,2024-02-03,Hovhannes Martirosyan,Tony Rashid,,,
1988,2024-02-07,Abdel Sauceda (mex,Charlie Sheehy,,,
1988,2024-02-07,Javier Martinez,Raul Salomon,,,
1988,2024-02-07,George Acosta,Rene Tellez Giron,,,
1988,2024-02-07,Abdullah Mason,Benjamin Gurment,,,
1968,2024-02-08,Abdel Sauceda,Charlie Sheehy,,,
1968,2024-02-08,Abdullah Mason,Benjamin Gurment,,,
1968,2024-02-08,Javier Martinez,Raul Salomon,,,
1968,2024-02-08,George Acosta,Rene Tellez Giron,,,
1968,2024-02-08,Jose Pedraza,Keyshawn Davis,,,
1954,2024-02-09,Jamaine Ortiz,Teofimo Lopez,,,
1954,2024-02-09,Elie Konki,Thomas Essomba,,,
1953,2024-02-10,Amine Boucetta,Emanuel Odiase,,,
1953,2024-02-10,Eros Seghetti,Karol Itauma,,,
1953,2024-02-10,Aloys Youmbi,Milosav Savic,,,
1953,2024-02-10,Ibraheem Sulaimaan,Jordan Patrick Tomasoni,,,
1953,2024-02-10,Maicol Velazco,Umar Khan,,,
1953,2024-02-10,Conah Walker,Cyrus Pattinson,,,
1953,2024-02-10,Alvaro Terrero,Tommy Fletcher,,,
1953,2024-02-10,Erdogan Kadjira,John Hedges,,,
1953,2024-02-10,Jasmina Zapotoczna,Shannon Ryan,,,
1953,2024-02-10,Masood Abdullah,Qais Ashfaq,,,
1953,2024-02-10,Boris Crighton,Craig Richards,,,
1953,2024-02-10,Cameron Vuong,Ishmael Ellis,,,
1953,2024-02-10,Anthony Yarde,Marko Nikolic,,,
1953,2024-02-10,Lewis Sylvester,Sam Noakes,,,
1953,2024-02-10,Liam Dillon,Reece Bellotti,,,
1953,2024-02-10,Hamzah Sheeraz,Liam Williams,,,
1953,2024-02-10,Idalberto Umara,Jayson Velez,,,
1991,2024-02-15,Diuhl Olguin,Jorge Chavez,,,
1991,2024-02-15,Eric Tudor,Luis Caraballo Ramos,,,
1991,2024-02-15,Jesus Antonio Perez,Joseph Diaz,,,
1958,2024-02-16,Jayson Mama,Ricardo Rafael Sandoval,,,
1958,2024-02-16,Ken Koibuchi,Kosuke Saka,,,
1958,2024-02-16,Eric David Argueta Lozada,Joshua Garcia,,,
1958,2024-02-16,Aaron Rocha Gurerro,Julio Porras Ruiz,,,
1958,2024-02-16,Federico Pacheco Jr,Jose Mario Tamez,,,
1958,2024-02-16,Efetobor Apochi,Lucas Pontes da Silva,,,
1958,2024-02-16,Alejandro Castillo,Criztec Bazaldua,,,
1958,2024-02-16,Joeshon James,Vaughn Alexander,,,
1958,2024-02-16,Antonio Todd,Euri Cedeno,,,
1958,2024-02-16,Brayan Rivera,Daniel Zaragoza Garcia,,,
1958,2024-02-16,Guido Vianello,Moses Johnson,,,
1958,2024-02-16,Delante Johnson,Paulo Cesar Galdino,,,
1958,2024-02-16,Dennis Contreras,Sergio Sanchez,,,
1958,2024-02-16,Eduardo Nunez,Shavkatdzhon Rakhimov,,,
1958,2024-02-16,Arturo Popoca,Ernesto Garcia Flores,,,
1947,2024-02-17,Jesus Saracho,Starling Castillo,,,
